"","ccode","statename","stateabb","year","imports","exports","alt_imports","alt_exports","source1","source2","version"
"7144",380,"Sweden","SWD",2002,67450.8769943005,82894.0668701262,NA,NA,2,2,4
"7145",380,"Sweden","SWD",2003,83258.8902034253,102234.979916886,NA,NA,2,2,4
"7146",380,"Sweden","SWD",2004,100220.579204968,122993.444348486,NA,NA,2,2,4
"7147",380,"Sweden","SWD",2005,111593.3566,130914.3094,NA,NA,2,2,4
"7148",380,"Sweden","SWD",2006,127691.5995,147870.4739,NA,NA,2,2,4
"7149",380,"Sweden","SWD",2007,153429.2974,168988.443,NA,NA,2,2,4
"7150",380,"Sweden","SWD",2008,169063.7909,183981.5353,NA,NA,2,2,4
"7151",380,"Sweden","SWD",2009,120098.6848,130874.9635,NA,NA,2,2,4
"7152",380,"Sweden","SWD",2010,147017.9656,150214.3916,NA,NA,2,2,4
"7153",380,"Sweden","SWD",2011,174762.6448,175670.7986,NA,NA,2,2,4
"7154",380,"Sweden","SWD",2012,162881.5152,163229.9502,NA,NA,2,2,4
"7155",380,"Sweden","SWD",2013,158998.9493,159645.766,NA,NA,2,2,4
"7156",380,"Sweden","SWD",2014,161120.0279,157939.2578,NA,NA,2,2,4
"7157",385,"Norway","NOR",1905,84.552848815918,59.0785903930664,NA,NA,1,1,4
"7158",385,"Norway","NOR",1906,93.2249298095703,66.6666641235352,NA,NA,1,1,4
"7159",385,"Norway","NOR",1907,98.1029815673828,62.0596199035645,NA,NA,1,1,4
"7160",385,"Norway","NOR",1908,96.2059631347656,59.3495941162109,NA,NA,1,1,4
"7161",385,"Norway","NOR",1909,99.1869888305664,65.8536605834961,NA,NA,1,1,4
"7162",385,"Norway","NOR",1910,116.322219848633,83.9376678466797,NA,NA,1,1,4
"7163",385,"Norway","NOR",1911,127.100273132324,80.7588043212891,NA,NA,1,1,4
"7164",385,"Norway","NOR",1912,142.547424316406,91.0569076538086,NA,NA,1,1,4
"7165",385,"Norway","NOR",1913,149.680480957031,106.41544342041,NA,NA,1,1,4
"7166",385,"Norway","NOR",1914,2100,1459.25927734375,NA,NA,1,1,4
"7167",385,"Norway","NOR",1915,224.631866455078,171.061828613281,NA,NA,1,1,4
"7168",385,"Norway","NOR",1916,386.476196289062,279.121704101562,NA,NA,1,1,4
"7169",385,"Norway","NOR",1917,507.428009033203,237.81867980957,NA,NA,1,1,4
"7170",385,"Norway","NOR",1918,385.528778076172,231.934112548828,NA,NA,1,1,4
"7171",385,"Norway","NOR",1919,698.450012207031,211.369995117188,NA,NA,1,1,4
"7172",385,"Norway","NOR",1920,500.859558105469,206.625228881836,NA,NA,1,1,4
"7173",385,"Norway","NOR",1921,217.637588500977,90.2261352539062,NA,NA,1,1,4
"7174",385,"Norway","NOR",1922,229.269485473633,133.967758178711,NA,NA,1,1,4
"7175",385,"Norway","NOR",1923,223.39289855957,135.386428833008,NA,NA,1,1,4
"7176",385,"Norway","NOR",1924,214.682022094727,144.980072021484,NA,NA,1,1,4
"7177",385,"Norway","NOR",1925,246.794357299805,184.201583862305,NA,NA,1,1,4
"7178",385,"Norway","NOR",1926,243.847885131836,178.725067138672,NA,NA,1,1,4
"7179",385,"Norway","NOR",1927,254.378372192383,175.980056762695,NA,NA,1,1,4
"7180",385,"Norway","NOR",1928,272.210510253906,178.892730712891,NA,NA,1,1,4
"7181",385,"Norway","NOR",1929,285.508453369141,198.171417236328,NA,NA,1,1,4
"7182",385,"Norway","NOR",1930,284.987945556641,183.034515380859,NA,NA,1,1,4
"7183",385,"Norway","NOR",1931,215.810134887695,115.190284729004,NA,NA,1,1,4
"7184",385,"Norway","NOR",1932,124.293533325195,108.188827514648,NA,NA,1,1,4
"7185",385,"Norway","NOR",1933,142.55158996582,117.814849853516,NA,NA,1,1,4
"7186",385,"Norway","NOR",1934,186.629959106445,144.299392700195,NA,NA,1,1,4
"7187",385,"Norway","NOR",1935,204,150,NA,NA,1,1,4
"7188",385,"Norway","NOR",1936,231.502426147461,168.442138671875,NA,NA,1,1,4
"7189",385,"Norway","NOR",1937,320.433197021484,201.399459838867,NA,NA,1,1,4
"7190",385,"Norway","NOR",1938,293,193,NA,NA,1,1,4
"7191",385,"Norway","NOR",1939,369.230010986328,218.399993896484,NA,NA,1,1,4
"7192",385,"Norway","NOR",1940,215.283294677734,138.980346679688,NA,NA,1,1,4
"7193",385,"Norway","NOR",1945,254.968292236328,68.9217758178711,NA,NA,1,1,4
"7194",385,"Norway","NOR",1946,461.369995117188,252.419998168945,NA,NA,1,1,4
"7195",385,"Norway","NOR",1947,802.200012207031,382.200012207031,NA,NA,1,1,4
"7196",385,"Norway","NOR",1948,744,412,NA,NA,1,1,4
"7197",385,"Norway","NOR",1949,771,392,NA,NA,1,1,4
"7198",385,"Norway","NOR",1950,670,385,NA,NA,1,1,4
"7199",385,"Norway","NOR",1951,864,612,NA,NA,1,1,4
"7200",385,"Norway","NOR",1952,863,560,NA,NA,1,1,4
"7201",385,"Norway","NOR",1953,905,502,NA,NA,1,1,4
"7202",385,"Norway","NOR",1954,1013,577,NA,NA,1,1,4
"7203",385,"Norway","NOR",1955,1082,629,NA,NA,1,1,4
"7204",385,"Norway","NOR",1956,1203,765,NA,NA,1,1,4
"7205",385,"Norway","NOR",1957,1268,816,NA,NA,1,1,4
"7206",385,"Norway","NOR",1958,1302,738,NA,NA,1,1,4
"7207",385,"Norway","NOR",1959,1308,808,NA,NA,1,1,4
"7208",385,"Norway","NOR",1960,1453.8,878.6,NA,NA,2,2,4
"7209",385,"Norway","NOR",1961,1608.5,927.2,NA,NA,2,2,4
"7210",385,"Norway","NOR",1962,1650.2,970.5,NA,NA,2,2,4
"7211",385,"Norway","NOR",1963,1816,1071,NA,NA,2,2,4
"7212",385,"Norway","NOR",1964,1979.8,1286.2,NA,NA,2,2,4
"7213",385,"Norway","NOR",1965,2203.1,1439.3,NA,NA,2,2,4
"7214",385,"Norway","NOR",1966,2402.1,1559.9,NA,NA,2,2,4
"7215",385,"Norway","NOR",1967,2746,1735.8,NA,NA,2,2,4
"7216",385,"Norway","NOR",1968,2705.2,1936.6,NA,NA,2,2,4
"7217",385,"Norway","NOR",1969,2942.89,2202.8,NA,NA,2,2,4
"7218",385,"Norway","NOR",1970,3697.37,2379.57,NA,NA,2,2,4
"7219",385,"Norway","NOR",1971,4082.76,2559.3,NA,NA,2,2,4
"7220",385,"Norway","NOR",1972,4368.13,3274.79,NA,NA,2,2,4
"7221",385,"Norway","NOR",1973,6235.27,4685.47,NA,NA,2,2,4
"7222",385,"Norway","NOR",1974,8414.49,6274.18,NA,NA,2,2,4
"7223",385,"Norway","NOR",1975,9704.8,7231.3,NA,NA,2,2,4
"7224",385,"Norway","NOR",1976,11108.06,7917.55,NA,NA,2,2,4
"7225",385,"Norway","NOR",1977,12873.35,8866.07,NA,NA,2,2,4
"7226",385,"Norway","NOR",1978,11528.01,10865.95,NA,NA,2,2,4
"7227",385,"Norway","NOR",1979,13707.07,13531.77,NA,NA,2,2,4
"7228",385,"Norway","NOR",1980,16925.82,18559.61,NA,NA,2,2,4
"7229",385,"Norway","NOR",1981,15636.48,18217.58,NA,NA,2,2,4
"7230",385,"Norway","NOR",1982,15465.91,17537.42,NA,NA,2,2,4
"7231",385,"Norway","NOR",1983,13480.8,17976.82,NA,NA,2,2,4
"7232",385,"Norway","NOR",1984,13882.82,18938.47,NA,NA,2,2,4
"7233",385,"Norway","NOR",1985,15558.45,20031.05,NA,NA,2,2,4
"7234",385,"Norway","NOR",1986,20279.46,18458.85,NA,NA,2,2,4
"7235",385,"Norway","NOR",1987,22624.94,21701.96,NA,NA,2,2,4
"7236",385,"Norway","NOR",1988,22995.07,22411.09,NA,NA,2,2,4
"7237",385,"Norway","NOR",1989,23267.2299174037,26951.1815818957,NA,NA,2,2,4
"7238",385,"Norway","NOR",1990,26748.2492464262,33906.616486136,NA,NA,2,2,4
"7239",385,"Norway","NOR",1991,24696.7006264376,33425.671153664,NA,NA,2,2,4
"7240",385,"Norway","NOR",1992,25872.151687566,35116.310276094,NA,NA,2,2,4
"7241",385,"Norway","NOR",1993,22684.4509820342,30796.1990783222,NA,NA,2,2,4
"7242",385,"Norway","NOR",1994,27040.7678856373,34321.8590397251,NA,NA,2,2,4
"7243",385,"Norway","NOR",1995,32524.5961311376,41067.0520528882,NA,NA,2,2,4
"7244",385,"Norway","NOR",1996,33936.1358950836,48662.4278027884,NA,NA,2,2,4
"7245",385,"Norway","NOR",1997,35393.1589484125,47669.1775208083,NA,NA,2,2,4
"7246",385,"Norway","NOR",1998,35623.1325907072,39536.4139074319,NA,NA,2,2,4
"7247",385,"Norway","NOR",1999,33327.6632224135,44695.5601792966,NA,NA,2,2,4
"7248",385,"Norway","NOR",2000,31643.9010775207,57592.0290545255,NA,NA,2,2,4
"7249",385,"Norway","NOR",2001,31952.8836932123,57620.9937457925,NA,NA,2,2,4
"7250",385,"Norway","NOR",2002,34155.91222661,60523.7349106469,NA,NA,2,2,4
"7251",385,"Norway","NOR",2003,40052.2402922651,68316.4560724036,NA,NA,2,2,4
"7252",385,"Norway","NOR",2004,48440.7088928059,82370.3115565536,NA,NA,2,2,4
"7253",385,"Norway","NOR",2005,55481.2437254806,103751.719421508,NA,NA,2,2,4
"7254",385,"Norway","NOR",2006,64273.6589922697,122115.281170028,NA,NA,2,2,4
"7255",385,"Norway","NOR",2007,80281.1850666872,136377.052034478,NA,NA,2,2,4
"7256",385,"Norway","NOR",2008,90293.2157187017,171764.335178945,NA,NA,2,2,4
"7257",385,"Norway","NOR",2009,68287.3818836167,116777.947943281,NA,NA,2,2,4
"7258",385,"Norway","NOR",2010,77325.5347914829,130669.162197422,NA,NA,2,2,4
"7259",385,"Norway","NOR",2011,90787.6497106084,160305.328278896,NA,NA,2,2,4
"7260",385,"Norway","NOR",2012,87316.3482361845,161025.706934939,NA,NA,2,2,4
"7261",385,"Norway","NOR",2013,90063.321590218,153253.557930547,NA,NA,2,2,4
"7262",385,"Norway","NOR",2014,89184.2841708083,142844.914502397,NA,NA,2,2,4
"7263",390,"Denmark","DEN",1870,91.5789489746094,83.1578979492188,NA,NA,1,1,4
"7264",390,"Denmark","DEN",1871,103.157897949219,77.8947372436523,NA,NA,1,1,4
"7265",390,"Denmark","DEN",1872,52.9100532531738,46.8253974914551,NA,NA,1,1,4
"7266",390,"Denmark","DEN",1873,52.533332824707,46.4000015258789,NA,NA,1,1,4
"7267",390,"Denmark","DEN",1874,62.4900016784668,48.2099990844727,NA,NA,1,1,4
"7268",390,"Denmark","DEN",1875,31.0200004577637,46.1199989318848,NA,NA,1,1,4
"7269",390,"Denmark","DEN",1876,61.3400001525879,48.4099998474121,NA,NA,1,1,4
"7270",390,"Denmark","DEN",1877,60.4000015258789,44.0200004577637,NA,NA,1,1,4
"7271",390,"Denmark","DEN",1878,51.0200004577637,41.0499992370605,NA,NA,1,1,4
"7272",390,"Denmark","DEN",1879,53.3300018310547,42.3699989318848,NA,NA,1,1,4
"7273",390,"Denmark","DEN",1880,60.939998626709,52.6800003051758,NA,NA,1,1,4
"7274",390,"Denmark","DEN",1881,65.7099990844727,49.1699981689453,NA,NA,1,1,4
"7275",390,"Denmark","DEN",1882,67.8499984741211,50.3800010681152,NA,NA,1,1,4
"7276",390,"Denmark","DEN",1883,77.3099975585938,53.5699996948242,NA,NA,1,1,4
"7277",390,"Denmark","DEN",1884,73.4800033569336,47.810001373291,NA,NA,1,1,4
"7278",390,"Denmark","DEN",1885,58.0729179382324,34.6354179382324,NA,NA,1,1,4
"7279",390,"Denmark","DEN",1886,49.6042213439941,36.6754608154297,NA,NA,1,1,4
"7280",390,"Denmark","DEN",1887,57.7023506164551,40.2088775634766,NA,NA,1,1,4
"7281",390,"Denmark","DEN",1888,64.814811706543,41.5343933105469,NA,NA,1,1,4
"7282",390,"Denmark","DEN",1889,70.71240234375,45.6464385986328,NA,NA,1,1,4
"7283",390,"Denmark","DEN",1890,69.9738922119141,50.9138374328613,NA,NA,1,1,4
"7284",390,"Denmark","DEN",1891,76.363639831543,54.2857131958008,NA,NA,1,1,4
"7285",390,"Denmark","DEN",1892,73.2984313964844,54.4502601623535,NA,NA,1,1,4
"7286",390,"Denmark","DEN",1893,75.3315658569336,52.5198936462402,NA,NA,1,1,4
"7287",390,"Denmark","DEN",1894,81.0026397705078,58.5751991271973,NA,NA,1,1,4
"7288",390,"Denmark","DEN",1895,97.3366317749023,71.8927841186523,NA,NA,1,1,4
"7289",390,"Denmark","DEN",1896,85.0666656494141,58.4000015258789,NA,NA,1,1,4
"7290",390,"Denmark","DEN",1897,86.0158309936523,64.116096496582,NA,NA,1,1,4
"7291",390,"Denmark","DEN",1898,96.3254623413086,62.7296600341797,NA,NA,1,1,4
"7292",390,"Denmark","DEN",1899,104.43864440918,70.4960861206055,NA,NA,1,1,4
"7293",390,"Denmark","DEN",1900,136.477462768555,101.961143493652,NA,NA,1,1,4
"7294",390,"Denmark","DEN",1901,103.655349731445,75.9791107177734,NA,NA,1,1,4
"7295",390,"Denmark","DEN",1902,114.210525512695,83.684211730957,NA,NA,1,1,4
"7296",390,"Denmark","DEN",1903,116.535430908203,92.3884506225586,NA,NA,1,1,4
"7297",390,"Denmark","DEN",1904,123.280426025391,94.9735412597656,NA,NA,1,1,4
"7298",390,"Denmark","DEN",1905,166.450805664062,142.659896850586,NA,NA,1,1,4
"7299",390,"Denmark","DEN",1906,149.865951538086,105.630027770996,NA,NA,1,1,4
"7300",390,"Denmark","DEN",1907,159.840423583984,110.904258728027,NA,NA,1,1,4
"7301",390,"Denmark","DEN",1908,146.153839111328,116.710876464844,NA,NA,1,1,4
"7302",390,"Denmark","DEN",1909,151.199996948242,118.400001525879,NA,NA,1,1,4
"7303",390,"Denmark","DEN",1910,176.225006103516,152.244995117188,NA,NA,1,1,4
"7304",390,"Denmark","DEN",1911,170.21858215332,146.721313476562,NA,NA,1,1,4
"7305",390,"Denmark","DEN",1912,202.465759277344,163.561645507812,NA,NA,1,1,4
"7306",390,"Denmark","DEN",1913,229.205123901367,192.976959228516,NA,NA,1,1,4
"7307",390,"Denmark","DEN",1914,221,241,NA,NA,1,1,4
"7308",390,"Denmark","DEN",1915,321.5,313.5,NA,NA,1,1,4
"7309",390,"Denmark","DEN",1916,359.047607421875,346.190490722656,NA,NA,1,1,4
"7310",390,"Denmark","DEN",1917,286.190490722656,281.428558349609,NA,NA,1,1,4
"7311",390,"Denmark","DEN",1918,250,196.66667175293,NA,NA,1,1,4
"7312",390,"Denmark","DEN",1919,681.450012207031,248.570007324219,NA,NA,1,1,4
"7313",390,"Denmark","DEN",1920,511.113586425781,309.192169189453,NA,NA,1,1,4
"7314",390,"Denmark","DEN",1921,454.959777832031,378.016082763672,NA,NA,1,1,4
"7315",390,"Denmark","DEN",1922,325.303741455078,246.33430480957,NA,NA,1,1,4
"7316",390,"Denmark","DEN",1923,372.975341796875,282.623870849609,NA,NA,1,1,4
"7317",390,"Denmark","DEN",1924,395.652160644531,330.434783935547,NA,NA,1,1,4
"7318",390,"Denmark","DEN",1925,439.945892333984,378.032287597656,NA,NA,1,1,4
"7319",390,"Denmark","DEN",1926,401.985107421875,348.883361816406,NA,NA,1,1,4
"7320",390,"Denmark","DEN",1927,443.200012207031,385.866668701172,NA,NA,1,1,4
"7321",390,"Denmark","DEN",1928,465.951751708984,414.209106445312,NA,NA,1,1,4
"7322",390,"Denmark","DEN",1929,479.679138183594,432.085571289062,NA,NA,1,1,4
"7323",390,"Denmark","DEN",1930,462.769653320312,432.525024414062,NA,NA,1,1,4
"7324",390,"Denmark","DEN",1931,372.115173339844,320.745727539062,NA,NA,1,1,4
"7325",390,"Denmark","DEN",1932,214.877593994141,204.896423339844,NA,NA,1,1,4
"7326",390,"Denmark","DEN",1933,241.603057861328,221.946563720703,NA,NA,1,1,4
"7327",390,"Denmark","DEN",1934,309.610992431641,269.107543945312,NA,NA,1,1,4
"7328",390,"Denmark","DEN",1935,292,279,NA,NA,1,1,4
"7329",390,"Denmark","DEN",1936,327.312774658203,292.290740966797,NA,NA,1,1,4
"7330",390,"Denmark","DEN",1937,367.105255126953,348.464904785156,NA,NA,1,1,4
"7331",390,"Denmark","DEN",1938,354,335,NA,NA,1,1,4
"7332",390,"Denmark","DEN",1939,379.5,344.100006103516,NA,NA,1,1,4
"7333",390,"Denmark","DEN",1940,266.344299316406,293.423583984375,NA,NA,1,1,4
"7334",390,"Denmark","DEN",1945,145,188.33332824707,NA,NA,1,1,4
"7335",390,"Denmark","DEN",1946,593,337.100006103516,NA,NA,1,1,4
"7336",390,"Denmark","DEN",1947,643.900024414062,482,NA,NA,1,1,4
"7337",390,"Denmark","DEN",1948,709,562,NA,NA,1,1,4
"7338",390,"Denmark","DEN",1949,801,664,NA,NA,1,1,4
"7339",390,"Denmark","DEN",1950,846,654,NA,NA,1,1,4
"7340",390,"Denmark","DEN",1951,1006,822,NA,NA,1,1,4
"7341",390,"Denmark","DEN",1952,956,836,NA,NA,1,1,4
"7342",390,"Denmark","DEN",1953,994,882,NA,NA,1,1,4
"7343",390,"Denmark","DEN",1954,1166,951,NA,NA,1,1,4
"7344",390,"Denmark","DEN",1955,1176,1047,NA,NA,1,1,4
"7345",390,"Denmark","DEN",1956,1308,1098,NA,NA,1,1,4
"7346",390,"Denmark","DEN",1957,1356,1161,NA,NA,1,1,4
"7347",390,"Denmark","DEN",1958,1345,1259,NA,NA,1,1,4
"7348",390,"Denmark","DEN",1959,1599,1395,NA,NA,1,1,4
"7349",390,"Denmark","DEN",1960,1797.6,1482.3,NA,NA,2,2,4
"7350",390,"Denmark","DEN",1961,1867.8,1534.6,NA,NA,2,2,4
"7351",390,"Denmark","DEN",1962,2125.6,1655.3,NA,NA,2,2,4
"7352",390,"Denmark","DEN",1963,2125.7,1899.9,NA,NA,2,2,4
"7353",390,"Denmark","DEN",1964,2609.9,2112.7,NA,NA,2,2,4
"7354",390,"Denmark","DEN",1965,2819.6,2315,NA,NA,2,2,4
"7355",390,"Denmark","DEN",1966,3000.6,2450.2,NA,NA,2,2,4
"7356",390,"Denmark","DEN",1967,3149.6,2530,NA,NA,2,2,4
"7357",390,"Denmark","DEN",1968,3221.3,2631.4,NA,NA,2,2,4
"7358",390,"Denmark","DEN",1969,3812.45,3014.23,NA,NA,2,2,4
"7359",390,"Denmark","DEN",1970,4404.29,3350.74,NA,NA,2,2,4
"7360",390,"Denmark","DEN",1971,4613.54,3681.1,NA,NA,2,2,4
"7361",390,"Denmark","DEN",1972,5051.51,4407.22,NA,NA,2,2,4
"7362",390,"Denmark","DEN",1973,7791.08,6250.34,NA,NA,2,2,4
"7363",390,"Denmark","DEN",1974,9876.81,7715.62,NA,NA,2,2,4
"7364",390,"Denmark","DEN",1975,10367.35,8713.45,NA,NA,2,2,4
"7365",390,"Denmark","DEN",1976,12421.39,9111.98,NA,NA,2,2,4
"7366",390,"Denmark","DEN",1977,13236.8,10064.2,NA,NA,2,2,4
"7367",390,"Denmark","DEN",1978,14814.72,11885.98,NA,NA,2,2,4
"7368",390,"Denmark","DEN",1979,18407.24,14694.22,NA,NA,2,2,4
"7369",390,"Denmark","DEN",1980,19409.69,16974.46,NA,NA,2,2,4
"7370",390,"Denmark","DEN",1981,17565.24,16085.89,NA,NA,2,2,4
"7371",390,"Denmark","DEN",1982,16690.78,15396.82,NA,NA,2,2,4
"7372",390,"Denmark","DEN",1983,16265.72,16051.92,NA,NA,2,2,4
"7373",390,"Denmark","DEN",1984,16607.35,15929.38,NA,NA,2,2,4
"7374",390,"Denmark","DEN",1985,18222.65,17069.82,NA,NA,2,2,4
"7375",390,"Denmark","DEN",1986,22844.11,21158.48,NA,NA,2,2,4
"7376",390,"Denmark","DEN",1987,25442.39,25588.56,NA,NA,2,2,4
"7377",390,"Denmark","DEN",1988,26194.45,27436.7119913615,NA,NA,2,2,4
"7378",390,"Denmark","DEN",1989,26297.166199104,27748.7015286655,NA,NA,2,2,4
"7379",390,"Denmark","DEN",1990,31371.7006952096,34037.2292434918,NA,NA,2,2,4
"7380",390,"Denmark","DEN",1991,31906.4212886366,35093.657280307,NA,NA,2,2,4
"7381",390,"Denmark","DEN",1992,35216.6175327236,41138.7616830109,NA,NA,2,2,4
"7382",390,"Denmark","DEN",1993,29508.3076941268,35916.5932952023,NA,NA,2,2,4
"7383",390,"Denmark","DEN",1994,33928.8448179191,39822.7109809446,NA,NA,2,2,4
"7384",390,"Denmark","DEN",1995,42230.3715691583,47494.8815084101,NA,NA,2,2,4
"7385",390,"Denmark","DEN",1996,40936.7451108774,47119.1896534925,NA,NA,2,2,4
"7386",390,"Denmark","DEN",1997,44469.9059511686,48775.1973130275,NA,NA,2,2,4
"7387",390,"Denmark","DEN",1998,45900.8322853697,47909.9649893943,NA,NA,2,2,4
"7388",390,"Denmark","DEN",1999,44610.057,49355.429,NA,NA,2,2,4
"7389",390,"Denmark","DEN",2000,45530.02355133,50761.424317932,NA,NA,2,2,4
"7390",390,"Denmark","DEN",2001,44270.9099412549,51003.5102561407,NA,NA,2,2,4
"7391",390,"Denmark","DEN",2002,48644.2817171869,56025.3595839495,NA,NA,2,2,4
"7392",390,"Denmark","DEN",2003,56299.3763098959,65833.5466947865,NA,NA,2,2,4
"7393",390,"Denmark","DEN",2004,66737.0085521919,76020.379265316,NA,NA,2,2,4
"7394",390,"Denmark","DEN",2005,75434.6451756901,84972.3301,NA,NA,2,2,4
"7395",390,"Denmark","DEN",2006,85557.1674639575,92611.0753,NA,NA,2,2,4
"7396",390,"Denmark","DEN",2007,98106.8734,103139.6888,NA,NA,2,2,4
"7397",390,"Denmark","DEN",2008,109456.8506,117120.0513,NA,NA,2,2,4
"7398",390,"Denmark","DEN",2009,83037.664,94041.7218,NA,NA,2,2,4
"7399",390,"Denmark","DEN",2010,80993.0207,93787.3777,NA,NA,2,2,4
"7400",390,"Denmark","DEN",2011,94147.8087,107732.117,NA,NA,2,2,4
"7401",390,"Denmark","DEN",2012,90562.4247,103344.6393,NA,NA,2,2,4
"7402",390,"Denmark","DEN",2013,94089.9455,107494.3642,NA,NA,2,2,4
"7403",390,"Denmark","DEN",2014,95356.6143,108015.9759,NA,NA,2,2,4
"7404",395,"Iceland","ICE",1944,38.1355934143066,30.9090900421143,NA,NA,1,1,4
"7405",395,"Iceland","ICE",1945,49.2758102416992,41.2172584533691,NA,NA,1,1,4
"7406",395,"Iceland","ICE",1946,69.0999984741211,44.7999992370605,NA,NA,1,1,4
"7407",395,"Iceland","ICE",1947,80,44.7999992370605,NA,NA,1,1,4
"7408",395,"Iceland","ICE",1948,69.5999984741211,60.0999984741211,NA,NA,1,1,4
"7409",395,"Iceland","ICE",1949,58.2999992370605,39.5,NA,NA,1,1,4
"7410",395,"Iceland","ICE",1950,37.2999992370605,29.5,NA,NA,1,1,4
"7411",395,"Iceland","ICE",1951,55.4000015258789,43.2000007629395,NA,NA,1,1,4
"7412",395,"Iceland","ICE",1952,54.7999992370605,38.0999984741211,NA,NA,1,1,4
"7413",395,"Iceland","ICE",1953,67.0999984741211,42,NA,NA,1,1,4
"7414",395,"Iceland","ICE",1954,69.0999984741211,52,NA,NA,1,1,4
"7415",395,"Iceland","ICE",1955,77.1999969482422,51.9000015258789,NA,NA,1,1,4
"7416",395,"Iceland","ICE",1956,90,63,NA,NA,1,1,4
"7417",395,"Iceland","ICE",1957,83.5,60.2999992370605,NA,NA,1,1,4
"7418",395,"Iceland","ICE",1958,86.0999984741211,65.5999984741211,NA,NA,1,1,4
"7419",395,"Iceland","ICE",1959,94.6999969482422,65.3000030517578,NA,NA,1,1,4
"7420",395,"Iceland","ICE",1960,87.8,65.6,NA,NA,2,2,4
"7421",395,"Iceland","ICE",1961,74.2,70.6,NA,NA,2,2,4
"7422",395,"Iceland","ICE",1962,89,83.8,NA,NA,2,2,4
"7423",395,"Iceland","ICE",1963,109.1,93.7,NA,NA,2,2,4
"7424",395,"Iceland","ICE",1964,130.7,111,NA,NA,2,2,4
"7425",395,"Iceland","ICE",1965,137.3,129.1,NA,NA,2,2,4
"7426",395,"Iceland","ICE",1966,159.2,140.2,NA,NA,2,2,4
"7427",395,"Iceland","ICE",1967,161.5,96.2,NA,NA,2,2,4
"7428",395,"Iceland","ICE",1968,137.2,81.9,NA,NA,2,2,4
"7429",395,"Iceland","ICE",1969,123.482,107.673,NA,NA,2,2,4
"7430",395,"Iceland","ICE",1970,157.31,147.186,NA,NA,2,2,4
"7431",395,"Iceland","ICE",1971,209.614,149.743,NA,NA,2,2,4
"7432",395,"Iceland","ICE",1972,233.77,191.171,NA,NA,2,2,4
"7433",395,"Iceland","ICE",1973,350.586,282.729,NA,NA,2,2,4
"7434",395,"Iceland","ICE",1974,518.288,331.297,NA,NA,2,2,4
"7435",395,"Iceland","ICE",1975,483.894,305.615,NA,NA,2,2,4
"7436",395,"Iceland","ICE",1976,466.737,400.366,NA,NA,2,2,4
"7437",395,"Iceland","ICE",1977,605.42,512.033,NA,NA,2,2,4
"7438",395,"Iceland","ICE",1978,675.304,640.78,NA,NA,2,2,4
"7439",395,"Iceland","ICE",1979,815.443,781.625,NA,NA,2,2,4
"7440",395,"Iceland","ICE",1980,998.977,917.873,NA,NA,2,2,4
"7441",395,"Iceland","ICE",1981,1023.868,895.395,NA,NA,2,2,4
"7442",395,"Iceland","ICE",1982,944.42,685.413,NA,NA,2,2,4
"7443",395,"Iceland","ICE",1983,817.612,740.023,NA,NA,2,2,4
"7444",395,"Iceland","ICE",1984,841.765,739.408,NA,NA,2,2,4
"7445",395,"Iceland","ICE",1985,905.209,814.975,NA,NA,2,2,4
"7446",395,"Iceland","ICE",1986,1118.97,1097.993,NA,NA,2,2,4
"7447",395,"Iceland","ICE",1987,1590.361,1375.256,NA,NA,2,2,4
"7448",395,"Iceland","ICE",1988,1621.91814681345,1429.962,NA,NA,2,2,4
"7449",395,"Iceland","ICE",1989,1418.33580706479,1444.46019822027,NA,NA,2,2,4
"7450",395,"Iceland","ICE",1990,1677.69061150962,1590.92550866931,NA,NA,2,2,4
"7451",395,"Iceland","ICE",1991,1717.00136422852,1548.88281345793,NA,NA,2,2,4
"7452",395,"Iceland","ICE",1992,1685.01715767948,1527.69505059424,NA,NA,2,2,4
"7453",395,"Iceland","ICE",1993,1355.97441758254,1403.52094820377,NA,NA,2,2,4
"7454",395,"Iceland","ICE",1994,1473.269462572,1634.52222372851,NA,NA,2,2,4
"7455",395,"Iceland","ICE",1995,1767.75087984203,1826.75276049308,NA,NA,2,2,4
"7456",395,"Iceland","ICE",1996,2044.41493643989,1882.01440561243,NA,NA,2,2,4
"7457",395,"Iceland","ICE",1997,2046.10520783713,1855.40730368134,NA,NA,2,2,4
"7458",395,"Iceland","ICE",1998,2463.12395100357,1979.58239066161,NA,NA,2,2,4
"7459",395,"Iceland","ICE",1999,2517.27843211407,2002.46700865716,NA,NA,2,2,4
"7460",395,"Iceland","ICE",2000,2585.6232799811,1896.44250578994,NA,NA,2,2,4
"7461",395,"Iceland","ICE",2001,2275.22069427304,2015.72652512361,NA,NA,2,2,4
"7462",395,"Iceland","ICE",2002,2275.06157254828,2231.18990275706,NA,NA,2,2,4
"7463",395,"Iceland","ICE",2003,2828.99188114213,2396.94361406732,NA,NA,2,2,4
"7464",395,"Iceland","ICE",2004,3707.05506847639,2877.20636798078,NA,NA,2,2,4
"7465",395,"Iceland","ICE",2005,4847.96931273665,2980.87219473867,NA,NA,2,2,4
